date,close,airline,ticker,daily_return_pct,normalised_price,volatility_30d,year,month,year_month
2019-08-14,5.304693698883057,Qantas,QAN.AX,1.0380680976523005,250.78028806682698,1.5124414432121822,2019,8,2019-08
2019-08-15,5.059442520141602,Qantas,QAN.AX,-4.623286332123088,239.18599728497446,1.6791202229983817,2019,8,2019-08
2019-08-16,5.02310848236084,Qantas,QAN.AX,-0.7181431083783663,237.46829952926635,1.6486722055976137,2019,8,2019-08
2019-08-19,5.123025894165039,Qantas,QAN.AX,1.9891549655968843,242.19191200107124,1.6847534621173963,2019,8,2019-08
2019-08-20,5.222943305969238,Qantas,QAN.AX,1.9503592967976546,246.91552447287611,1.7221232140266494,2019,8,2019-08
2019-08-21,5.250193119049072,Qantas,QAN.AX,0.5217328905081198,248.20376397582174,1.6444242492198333,2019,8,2019-08
2019-08-22,5.322860240936279,Qantas,QAN.AX,1.384084742017433,251.63911440212402,1.6168355287044969,2019,8,2019-08
2019-08-23,5.350110054016113,Qantas,QAN.AX,0.5119392929061828,252.92735390506968,1.6185491199299773,2019,8,2019-08
2019-08-26,5.341026782989502,Qantas,QAN.AX,-0.16977727439070334,252.49794073742115,1.6088538920500797,2019,8,2019-08
2019-08-27,5.513611316680908,Qantas,QAN.AX,3.231298787736203,260.6569036355283,1.6923944845030936,2019,8,2019-08
2019-08-28,5.540861129760742,Qantas,QAN.AX,0.49422803884255906,261.94514313847395,1.674358625508582,2019,8,2019-08
2019-08-29,5.450027942657471,Qantas,QAN.AX,-1.6393333991966297,257.65098891943154,1.6829265810100844,2019,8,2019-08
2019-08-30,5.549944877624512,Qantas,QAN.AX,1.8333288566282357,262.3745788486795,1.7082369942988924,2019,8,2019-08
2019-09-02,5.549944877624512,Qantas,QAN.AX,0.0,262.3745788486795,1.6949528914705243,2019,9,2019-09
2019-09-03,5.6241912841796875,Qantas,QAN.AX,1.3377863779244326,265.88459022365373,1.699735318977612,2019,9,2019-09
2019-09-04,5.61491060256958,Qantas,QAN.AX,-0.16501361957963478,265.44584443742116,1.6518395957858822,2019,9,2019-09
2019-09-05,5.642752647399902,Qantas,QAN.AX,0.495859093777562,266.7620817961188,1.6517113660611726,2019,9,2019-09
2019-09-06,5.781965732574463,Qantas,QAN.AX,2.467113018656031,273.3434038449487,1.6775661420921462,2019,9,2019-09
2019-09-09,5.76340389251709,Qantas,QAN.AX,-0.32102992158530297,272.46588972992663,1.6767044966212934,2019,9,2019-09
2019-09-10,5.661314487457275,Qantas,QAN.AX,-1.771338725581284,267.6395959111408,1.7190709894329568,2019,9,2019-09
2019-09-11,5.772684574127197,Qantas,QAN.AX,1.967212507213012,272.9046355161592,1.690581944333297,2019,9,2019-09
2019-09-12,5.809808731079102,Qantas,QAN.AX,0.6431003889991294,274.65968628876027,1.68656639221826,2019,9,2019-09
2019-09-13,5.9397406578063965,Qantas,QAN.AX,2.2364234821059537,280.8022400088006,1.7171235403425125,2019,9,2019-09
2019-09-16,5.670595645904541,Qantas,QAN.AX,-4.5312586425491075,268.07836423993035,1.8897705414231882,2019,9,2019-09
2019-09-17,5.726280689239502,Qantas,QAN.AX,0.9819963688502131,270.71088404243955,1.7754633623341405,2019,9,2019-09
2019-09-18,5.828370094299316,Qantas,QAN.AX,1.7828222296482066,275.5371778612253,1.7829950675634814,2019,9,2019-09
2019-09-19,5.828370094299316,Qantas,QAN.AX,0.0,275.5371778612253,1.7716479969309173,2019,9,2019-09
2019-09-20,5.76340389251709,Qantas,QAN.AX,-1.1146547101696491,272.46588972992663,1.7922809724631958,2019,9,2019-09
2019-09-23,5.809808731079102,Qantas,QAN.AX,0.8051637439857595,274.65968628876027,1.7938448927358055,2019,9,2019-09
2019-09-24,5.754123210906982,Qantas,QAN.AX,-0.9584742415741476,272.0271439436941,1.809850416435432,2019,9,2019-09
2019-09-25,5.79124641418457,Qantas,QAN.AX,0.6451582963538316,273.78214963118126,1.8059070935628143,2019,9,2019-09
2019-09-26,5.781965732574463,Qantas,QAN.AX,-0.16025361289023765,273.3434038449487,1.5515016435202975,2019,9,2019-09
2019-09-27,5.884055137634277,Qantas,QAN.AX,1.7656521982595486,278.1696976637345,1.5528650342333414,2019,9,2019-09
2019-09-30,5.837650775909424,Qantas,QAN.AX,-0.7886459361682752,275.9759236474578,1.5463060316508666,2019,9,2019-09
2019-10-01,5.976863384246826,Qantas,QAN.AX,2.384736834753798,282.5572231537308,1.5628060033278675,2019,10,2019-10
2019-10-02,5.9397406578063965,Qantas,QAN.AX,-0.6211071602920337,280.8022400088006,1.5751878214240396,2019,10,2019-10
2019-10-03,5.846931457519531,Qantas,QAN.AX,-1.5625126690487656,276.4146694336904,1.6048602609731681,2019,10,2019-10
2019-10-04,5.9118971824646,Qantas,QAN.AX,1.111108030204777,279.4859350224321,1.6109705248411725,2019,10,2019-10
2019-10-07,5.986144065856934,Qantas,QAN.AX,1.2558892873265615,282.9959689399633,1.6162506157179508,2019,10,2019-10
2019-10-08,5.9397406578063965,Qantas,QAN.AX,-0.7751802753162451,280.8022400088006,1.5372774047901088,2019,10,2019-10
2019-10-09,5.865493297576904,Qantas,QAN.AX,-1.2500101352390103,277.29218354871244,1.5609142548408168,2019,10,2019-10
2019-10-10,5.893335342407227,Qantas,QAN.AX,0.47467524755033796,278.60842090741005,1.5221671392869969,2019,10,2019-10
2019-10-11,5.893335342407227,Qantas,QAN.AX,0.0,278.60842090741005,1.493872951438277,2019,10,2019-10
2019-10-14,6.032548427581787,Qantas,QAN.AX,2.3622121784384387,285.18974295623997,1.543779565935259,2019,10,2019-10
2019-10-15,6.208884239196777,Qantas,QAN.AX,2.92307328704986,293.52604815,1.6067328623461399,2019,10,2019-10
2019-10-16,6.208884239196777,Qantas,QAN.AX,0.0,293.52604815,1.605216366063722,2019,10,2019-10
2019-10-17,6.106794834136963,Qantas,QAN.AX,-1.6442471968686867,288.6997543312142,1.645479584736903,2019,10,2019-10
2019-10-18,6.060391426086426,Qantas,QAN.AX,-0.7598651880548202,286.5060254000515,1.6022759578471872,2019,10,2019-10
2019-10-21,6.069672107696533,Qantas,QAN.AX,0.15313666985534713,286.944771186284,1.5996082542241592,2019,10,2019-10
2019-10-22,6.069672107696533,Qantas,QAN.AX,0.0,286.944771186284,1.557024770340018,2019,10,2019-10
2019-10-23,6.05111026763916,Qantas,QAN.AX,-0.3058128961173412,286.067257071262,1.525269918569775,2019,10,2019-10
2019-10-24,5.828370094299316,Qantas,QAN.AX,-3.680980241444942,275.5371778612253,1.675754671891266,2019,10,2019-10
2019-10-25,5.800527572631836,Qantas,QAN.AX,-0.4777068239834814,274.22091795997073,1.6246955838399613,2019,10,2019-10
2019-10-28,6.0232672691345215,Qantas,QAN.AX,3.8399903062890317,284.75097462745043,1.5484650139091027,2019,10,2019-10
2019-10-29,6.05111026763916,Qantas,QAN.AX,0.46225739719896186,286.067257071262,1.542458960490319,2019,10,2019-10
2019-10-30,6.106794834136963,Qantas,QAN.AX,0.9202371802014442,288.6997543312142,1.5197225470104851,2019,10,2019-10
2019-10-31,5.949020862579346,Qantas,QAN.AX,-2.5835806809107353,281.2409632524762,1.600553672414413,2019,10,2019-10
2019-11-01,5.986144065856934,Qantas,QAN.AX,0.6240220724573531,282.9959689399633,1.5872013432855825,2019,11,2019-11
2019-11-04,6.171761512756348,Qantas,QAN.AX,3.1007848267153637,291.77106500506983,1.6734381396255513,2019,11,2019-11
2019-11-05,6.13463830947876,Qantas,QAN.AX,-0.601500936172894,290.01605931758274,1.6660580865317443,2019,11,2019-11
2019-11-06,6.125357151031494,Qantas,QAN.AX,-0.15129104568275542,289.5772909887932,1.6655114311717536,2019,11,2019-11
2019-11-07,6.0975141525268555,Qantas,QAN.AX,-0.4545530622642957,288.2610085449816,1.668573490990059,2019,11,2019-11
2019-11-08,6.22744607925415,Qantas,QAN.AX,2.13089996147775,294.403562265022,1.6817421926712728,2019,11,2019-11
2019-11-11,6.338816165924072,Qantas,QAN.AX,1.7883749654763914,299.66860187004033,1.6951127896669256,2019,11,2019-11
2019-11-12,6.440905570983887,Qantas,QAN.AX,1.6105437101745057,304.49489568882615,1.6677761441104888,2019,11,2019-11
2019-11-13,6.450186252593994,Qantas,QAN.AX,0.14408970148416245,304.9336414750587,1.6596206016765924,2019,11,2019-11
2019-11-14,6.357378005981445,Qantas,QAN.AX,-1.4388459957295874,300.5461159850624,1.6550117200562044,2019,11,2019-11
2019-11-15,6.292412281036377,Qantas,QAN.AX,-1.0218949523521204,297.47485039632073,1.6644259143370574,2019,11,2019-11
2019-11-18,6.478028774261475,Qantas,QAN.AX,2.949846337699391,306.2499013763133,1.7282379892929942,2019,11,2019-11
2019-11-19,6.617241859436035,Qantas,QAN.AX,2.149003810042993,312.83122342514315,1.74912871359589,2019,11,2019-11
2019-11-20,6.691488265991211,Qantas,QAN.AX,1.1220144001431898,316.34123480011743,1.7265859838395918,2019,11,2019-11
2019-11-21,6.524433612823486,Qantas,QAN.AX,-2.4965246373779393,308.4436979351469,1.8086547125137973,2019,11,2019-11
2019-11-22,6.626522541046143,Qantas,QAN.AX,1.5647170970060076,313.2699692113757,1.8205728161526404,2019,11,2019-11
2019-11-25,6.756454944610596,Qantas,QAN.AX,1.960793202763944,319.41254547397307,1.8071373420390966,2019,11,2019-11
2019-11-26,6.710049629211426,Qantas,QAN.AX,-0.6868293473367371,317.21872637258247,1.752297963326002,2019,11,2019-11
2019-11-27,6.710049629211426,Qantas,QAN.AX,0.0,317.21872637258247,1.752297963326002,2019,11,2019-11
2019-11-28,6.812139511108398,Qantas,QAN.AX,1.5214474935108635,322.04504273392524,1.72795386077859,2019,11,2019-11
2019-11-29,6.7750163078308105,Qantas,QAN.AX,-0.5449565913477228,320.2900370464381,1.7235075616867637,2019,11,2019-11
2019-12-02,6.793577671051025,Qantas,QAN.AX,0.273967801358066,321.1675286189032,1.723084322754753,2019,12,2019-12
2019-12-03,6.728611946105957,Qantas,QAN.AX,-0.9562814777536399,318.0962630301615,1.7393284425835374,2019,12,2019-12
2019-12-04,6.598680019378662,Qantas,QAN.AX,-1.9310361151454125,311.9537093101211,1.785439596348568,2019,12,2019-12
2019-12-05,6.645083904266357,Qantas,QAN.AX,0.7032298088620603,314.14746078384076,1.6197028014987942,2019,12,2019-12
2019-12-06,6.626522541046143,Qantas,QAN.AX,-0.27932473822185333,313.2699692113757,1.616182815932754,2019,12,2019-12
2019-12-09,6.728611946105957,Qantas,QAN.AX,1.5406180908229095,318.0962630301615,1.5006228509480413,2019,12,2019-12
2019-12-10,6.793577671051025,Qantas,QAN.AX,0.9655145142181354,321.1675286189032,1.5043745329237788,2019,12,2019-12
2019-12-11,6.78429651260376,Qantas,QAN.AX,-0.13661665320784389,320.7287602901137,1.5040844129260584,2019,12,2019-12
2019-12-12,6.74717378616333,Qantas,QAN.AX,-0.5471860843856646,318.97377714518353,1.4095349087012328,2019,12,2019-12
2019-12-13,6.756454944610596,Qantas,QAN.AX,0.13755623823263896,319.41254547397307,1.410025186091781,2019,12,2019-12
2019-12-16,6.839981555938721,Qantas,QAN.AX,1.2362490686739669,323.36128009262285,1.326103052674058,2019,12,2019-12
2019-12-17,6.756454944610596,Qantas,QAN.AX,-1.2211525812610424,319.41254547397307,1.3461368287125657,2019,12,2019-12
2019-12-18,6.793577671051025,Qantas,QAN.AX,0.5494408938528039,321.1675286189032,1.3435552411909093,2019,12,2019-12
2019-12-19,6.867824554443359,Qantas,QAN.AX,1.092898130961495,324.67756253643444,1.3411281943412487,2019,12,2019-12
2019-12-20,6.821420192718506,Qantas,QAN.AX,-0.6756777398285618,322.48378852015776,1.3142771509924251,2019,12,2019-12
2019-12-23,6.858543395996094,Qantas,QAN.AX,0.5442151667656381,324.2387942076449,1.2854116600415726,2019,12,2019-12
2019-12-24,6.802858352661133,Qantas,QAN.AX,-0.8119077203399883,321.60627440513576,1.2744016091725727,2019,12,2019-12
2019-12-27,6.812139511108398,Qantas,QAN.AX,0.13643027630636517,322.04504273392524,1.274411942122056,2019,12,2019-12
2019-12-30,6.793577671051025,Qantas,QAN.AX,-0.27248179558132524,321.1675286189032,1.240343030450941,2019,12,2019-12
2019-12-31,6.598680019378662,Qantas,QAN.AX,-2.868851452201193,311.9537093101211,1.3459111470192702,2019,12,2019-12
2020-01-02,6.645083904266357,Qantas,QAN.AX,0.7032298088620603,314.14746078384076,1.2444256217735403,2020,1,2020-01
2020-01-03,6.672926425933838,Qantas,QAN.AX,0.4189942831211546,315.4637206850953,1.1844771349638814,2020,1,2020-01
2020-01-06,6.496590614318848,Qantas,QAN.AX,-2.642555909648192,307.1274154913353,1.26218225285766,2020,1,2020-01
2020-01-07,6.5893988609313965,Qantas,QAN.AX,1.4285684926489628,311.51494098133156,1.2064044522209805,2020,1,2020-01
2020-01-08,6.366659164428711,Qantas,QAN.AX,-3.3802733937280838,300.98488431385186,1.323088634906102,2020,1,2020-01
2020-01-09,6.450186252593994,Qantas,QAN.AX,1.311945339118492,304.9336414750587,1.292777479046491,2020,1,2020-01
2020-01-10,6.496590614318848,Qantas,QAN.AX,0.7194266941701333,307.1274154913353,1.2979891358185514,2020,1,2020-01
2020-01-13,6.515152454376221,Qantas,QAN.AX,0.2857166344522488,308.00492960635734,1.299791235080993,2020,1,2020-01
2020-01-14,6.598680019378662,Qantas,QAN.AX,1.2820508128913444,311.9537093101211,1.2902569743568417,2020,1,2020-01
2020-01-15,6.533714294433594,Qantas,QAN.AX,-0.9845260681572765,308.8824437213794,1.297981158912754,2020,1,2020-01
2020-01-16,6.561556816101074,Qantas,QAN.AX,0.42613619777041034,310.198703622634,1.2998398566295837,2020,1,2020-01
2020-01-17,6.635803699493408,Qantas,QAN.AX,1.131543709415772,313.7087375401652,1.308691310427487,2020,1,2020-01
2020-01-20,6.542995452880859,Qantas,QAN.AX,-1.3985984338209745,309.32121205016887,1.2855380058621548,2020,1,2020-01
2020-01-21,6.431624412536621,Qantas,QAN.AX,-1.7021414907938182,304.05612736003667,1.3135690413441174,2020,1,2020-01
2020-01-22,6.301692962646484,Qantas,QAN.AX,-2.020196478464642,297.91359618255325,1.3594011412279163,2020,1,2020-01
2020-01-23,6.181042194366455,Qantas,QAN.AX,-1.914577066753187,292.20981079130235,1.3568575122213518,2020,1,2020-01
2020-01-24,6.22744607925415,Qantas,QAN.AX,0.7507453181599288,294.403562265022,1.3506469046582843,2020,1,2020-01
2020-01-28,5.902616500854492,Qantas,QAN.AX,-5.21609620164808,279.04718923619953,1.6228997205578326,2020,1,2020-01
2020-01-29,6.041829586029053,Qantas,QAN.AX,2.358497882327404,285.62851128502945,1.701695825618451,2020,1,2020-01
2020-01-30,6.05111026763916,Qantas,QAN.AX,0.15360713965795192,286.067257071262,1.7018579538497178,2020,1,2020-01
2020-01-31,5.949020862579346,Qantas,QAN.AX,-1.687118570715529,281.2409632524762,1.6914048668356103,2020,1,2020-01
2020-02-03,5.9118971824646,Qantas,QAN.AX,-0.6240300878462612,279.4859350224321,1.6855214590706473,2020,2,2020-02
2020-02-04,6.041829586029053,Qantas,QAN.AX,2.197812302112556,285.62851128502945,1.7443962593624476,2020,2,2020-02
2020-02-05,6.08823299407959,Qantas,QAN.AX,0.7680356982897818,287.82224021619214,1.7359560872608786,2020,2,2020-02
2020-02-06,6.181042194366455,Qantas,QAN.AX,1.5244028994474412,292.20981079130235,1.7694480733255578,2020,2,2020-02
2020-02-07,6.013986587524414,Qantas,QAN.AX,-2.702709374711909,284.31222884121786,1.813965520256662,2020,2,2020-02
2020-02-10,5.958301544189453,Qantas,QAN.AX,-0.9259256322665443,281.6797090387087,1.814932052199615,2020,2,2020-02
2020-02-11,5.949020862579346,Qantas,QAN.AX,-0.15576052237835647,281.2409632524762,1.812599104692778,2020,2,2020-02
2020-02-12,6.004705905914307,Qantas,QAN.AX,0.9360371163804837,283.87348305498534,1.8296730298360049,2020,2,2020-02
2020-02-13,6.004705905914307,Qantas,QAN.AX,0.0,283.87348305498534,1.769869130461445,2020,2,2020-02
2020-02-14,5.9675822257995605,Qantas,QAN.AX,-0.6182431029333357,282.1184548249413,1.7604954801077413,2020,2,2020-02
2020-02-17,5.893335342407227,Qantas,QAN.AX,-1.244170261640365,278.60842090741005,1.7618705611789944,2020,2,2020-02
2020-02-18,5.781965732574463,Qantas,QAN.AX,-1.8897551787248723,273.3434038449487,1.7339409030735744,2020,2,2020-02
2020-02-19,5.846931457519531,Qantas,QAN.AX,1.1235923550889204,276.4146694336904,1.7238792273306847,2020,2,2020-02
2020-02-20,6.1903228759765625,Qantas,QAN.AX,5.873019394051693,292.64855657753486,1.9781902648623735,2020,2,2020-02
2020-02-21,6.041829586029053,Qantas,QAN.AX,-2.3987971697531862,285.62851128502945,2.0043353988438106,2020,2,2020-02
2020-02-24,5.5870680809021,Qantas,QAN.AX,-7.526884011732637,264.1295845361666,2.4004381084050164,2020,2,2020-02
2020-02-25,5.475697994232178,Qantas,QAN.AX,-1.993354744514586,258.86454493114826,2.411627101458864,2020,2,2020-02
2020-02-26,5.308642387390137,Qantas,QAN.AX,-3.0508550146119973,250.9669629810638,2.4278627142930636,2020,2,2020-02
2020-02-27,5.234395980834961,Qantas,QAN.AX,-1.3985949916599516,247.45695160608955,2.4307484623752367,2020,2,2020-02
2020-02-28,5.1323065757751465,Qantas,QAN.AX,-1.9503569358069406,242.63065778730376,2.431254877066729,2020,2,2020-02
2020-03-02,4.928128242492676,Qantas,QAN.AX,-3.9782957285951492,232.97809269228912,2.470901884485691,2020,3,2020-03
2020-03-03,4.853881359100342,Qantas,QAN.AX,-1.5065939792747618,229.4680587747579,2.471645954720098,2020,3,2020-03
2020-03-04,4.705387592315674,Qantas,QAN.AX,-3.0592788698113327,222.44799093969553,2.4979653049494353,2020,3,2020-03
2020-03-05,4.705387592315674,Qantas,QAN.AX,0.0,222.44799093969553,2.496907958428064,2020,3,2020-03
2020-03-06,4.324872970581055,Qantas,QAN.AX,-8.086785929304408,204.45909810836386,2.814231432272199,2020,3,2020-03
2020-03-09,3.851550340652466,Qantas,QAN.AX,-10.944197278122536,182.08269105831445,3.3091601376406445,2020,3,2020-03
2020-03-10,4.129975318908691,Qantas,QAN.AX,7.228906638386534,195.2452787995818,3.5990233487267678,2020,3,2020-03
2020-03-11,3.749460697174072,Qantas,QAN.AX,-9.213484157943274,177.25638596825013,3.826378852425646,2020,3,2020-03
2020-03-12,3.378227472305298,Qantas,QAN.AX,-9.900976563071284,159.70627273698653,4.106201577167761,2020,3,2020-03
2020-03-13,2.951308250427246,Qantas,QAN.AX,-12.637373456285427,139.52359461809976,4.5543674795164435,2020,3,2020-03
2020-03-16,2.8028147220611572,Qantas,QAN.AX,-5.031447607839413,132.50353805431584,4.572655245295569,2020,3,2020-03
2020-03-17,2.6543211936950684,Qantas,QAN.AX,-5.298014428042119,125.4834814905319,4.519957210546688,2020,3,2020-03
2020-03-18,2.348053216934204,Qantas,QAN.AX,-11.538467066018864,111.00461130545301,4.755857030524021,2020,3,2020-03
2020-03-19,1.9861007928848269,Qantas,QAN.AX,-15.415000879833961,93.89324949606115,5.184901417302299,2020,3,2020-03
2020-03-20,2.190279006958008,Qantas,QAN.AX,10.28035509600751,103.54580895543653,5.769272722542739,2020,3,2020-03
2020-03-23,2.2366833686828613,Qantas,QAN.AX,2.118650709678427,105.73958297171315,5.83602818534474,2020,3,2020-03
2020-03-24,2.403738498687744,Qantas,QAN.AX,7.468877014239994,113.63714237924066,6.1249519136954005,2020,3,2020-03
2020-03-25,3.0348360538482666,Qantas,QAN.AX,26.25483410550078,143.472385593142,8.08618478308782,2020,3,2020-03
2020-03-26,3.0162742137908936,Qantas,QAN.AX,-0.6116257922346713,142.59487147811998,8.081883196415966,2020,3,2020-03
2020-03-27,2.886342287063598,Qantas,QAN.AX,-4.307696101807512,136.45231775807957,8.088754170852804,2020,3,2020-03
2020-03-30,2.9698703289031982,Qantas,QAN.AX,2.8939063192181758,140.4011200044003,8.138764651014537,2020,3,2020-03
2020-03-31,2.9977126121520996,Qantas,QAN.AX,0.9374915456050736,141.7173686343764,8.155835510986202,2020,3,2020-03
2020-04-01,3.136925220489502,Qantas,QAN.AX,4.643961124660967,148.2986681406493,8.225208615875397,2020,4,2020-04
2020-04-02,2.9698703289031982,Qantas,QAN.AX,-5.325434297736797,140.4011200044003,8.121328889361157,2020,4,2020-04
2020-04-03,2.8306572437286377,Qantas,QAN.AX,-4.687513923410025,133.8197979555704,8.134858945248347,2020,4,2020-04
2020-04-06,2.8306572437286377,Qantas,QAN.AX,0.0,133.8197979555704,8.080403675501609,2020,4,2020-04
2020-04-07,2.951308250427246,Qantas,QAN.AX,4.262296573204427,139.52359461809976,8.159229520037233,2020,4,2020-04
2020-04-08,3.0162742137908936,Qantas,QAN.AX,2.201259843130332,142.59487147811998,8.186178139218132,2020,4,2020-04
2020-04-09,3.3039803504943848,Qantas,QAN.AX,9.538460906109014,156.19622754817684,8.433122195891638,2020,4,2020-04
2020-04-14,3.415350437164306,Qantas,QAN.AX,3.370785381736807,161.46126715319514,8.472419388302704,2020,4,2020-04
2020-04-15,3.2946994304656982,Qantas,QAN.AX,-3.532609871764203,155.75747049066578,8.46742691469054,2020,4,2020-04
2020-04-16,3.2204527854919434,Qantas,QAN.AX,-2.2535180079616635,152.24744784441307,8.470076038020041,2020,4,2020-04
2020-04-17,3.4524736404418945,Qantas,QAN.AX,7.204603526410924,163.21627284068228,8.591349265303856,2020,4,2020-04
2020-04-20,3.3318228721618652,Qantas,QAN.AX,-3.494618086775214,157.5124874494314,8.605500439097735,2020,4,2020-04
2020-04-21,3.3318228721618652,Qantas,QAN.AX,0.0,157.5124874494314,8.495190627231683,2020,4,2020-04
2020-04-22,3.118363380432129,Qantas,QAN.AX,-6.406687867870731,147.4211540256273,8.342329330601213,2020,4,2020-04
2020-04-23,3.099801778793335,Qantas,QAN.AX,-0.5952353646553443,146.54365118188372,8.217785157501359,2020,4,2020-04
2020-04-24,3.1462061405181885,Qantas,QAN.AX,1.4970106166890984,148.73742519816037,8.06349018366958,2020,4,2020-04
2020-04-27,3.285418748855591,Qantas,QAN.AX,4.42477708451976,155.31872470443327,7.896469161840713,2020,4,2020-04
2020-04-28,3.248295307159424,Qantas,QAN.AX,-1.1299455117889656,153.56370774566764,7.522055457204051,2020,4,2020-04
2020-04-29,3.406069755554199,Qantas,QAN.AX,4.857146086657571,161.02252136696262,7.484140937138392,2020,4,2020-04
2020-04-30,3.5824055671691895,Qantas,QAN.AX,5.177105117340708,169.35882656072266,7.428577629298066,2020,4,2020-04
2020-05-01,3.3596651554107666,Qantas,QAN.AX,-6.217621304514442,158.82873607940752,7.171514014393978,2020,5,2020-05
2020-05-04,3.3039803504943848,Qantas,QAN.AX,-1.6574510357587613,156.19622754817684,6.461354890954361,2020,5,2020-05
2020-05-05,3.3596651554107666,Qantas,QAN.AX,1.6853854747667985,158.82873607940752,6.264367452532426,2020,5,2020-05
2020-05-06,3.248295307159424,Qantas,QAN.AX,-3.314909168015767,153.56370774566764,6.327402323016686,2020,5,2020-05
2020-05-07,3.211172103881836,Qantas,QAN.AX,-1.1428518581967029,151.80870205818053,6.23868441304829,2020,5,2020-05
2020-05-08,3.155486822128296,Qantas,QAN.AX,-1.7341107842281267,149.17617098439288,4.069399190960368,2020,5,2020-05
2020-05-11,3.2761378288269043,Qantas,QAN.AX,3.8235306784527356,154.87996764692224,4.1188060999070775,2020,5,2020-05
2020-05-12,3.285418748855591,Qantas,QAN.AX,0.283288448581831,155.31872470443327,4.0236949848924795,2020,5,2020-05
2020-05-13,3.2946994304656982,Qantas,QAN.AX,0.28248093529448237,155.75747049066578,3.998518847357356,2020,5,2020-05
2020-05-14,3.0905210971832275,Qantas,QAN.AX,-6.197176331001774,146.10490539565117,4.175152494584911,2020,5,2020-05
2020-05-15,3.1090824604034424,Qantas,QAN.AX,0.6005900829194166,146.98239696811626,4.090669855684062,2020,5,2020-05
2020-05-18,3.136925220489502,Qantas,QAN.AX,0.8955298047143678,148.2986681406493,3.964478199430245,2020,5,2020-05
2020-05-19,3.248295307159424,Qantas,QAN.AX,3.550294598751802,153.56370774566764,3.8948001575148736,2020,5,2020-05
2020-05-20,3.2761378288269043,Qantas,QAN.AX,0.8571425635506058,154.87996764692224,3.8939022442160467,2020,5,2020-05
2020-05-21,3.3689465522766113,Qantas,QAN.AX,2.8328699309619454,159.2675156794755,3.8556091064297586,2020,5,2020-05
2020-05-22,3.3411035537719727,Qantas,QAN.AX,-0.8264600839637315,157.95123323566395,3.8495294031929137,2020,5,2020-05
2020-05-25,3.5824055671691895,Qantas,QAN.AX,7.222224918015385,169.35882656072266,3.679665533904172,2020,5,2020-05
2020-05-26,3.777303695678711,Qantas,QAN.AX,5.440426128623099,178.57266841206172,3.7571229870969707,2020,5,2020-05
2020-05-27,3.795865297317505,Qantas,QAN.AX,0.4913981806659695,179.45017125580526,3.682817512413943,2020,5,2020-05
2020-05-28,3.795865297317505,Qantas,QAN.AX,0.0,179.45017125580526,3.6467108788080016,2020,5,2020-05
2020-05-29,3.703056573867798,Qantas,QAN.AX,-2.444995177128495,175.06262322325202,3.466424335563803,2020,5,2020-05
2020-06-01,3.72161865234375,Qantas,QAN.AX,0.5012637021789779,175.94014860955255,3.3918774234419056,2020,6,2020-06
2020-06-02,3.6937758922576904,Qantas,QAN.AX,-0.7481357626076268,174.62387743701947,3.397856104993069,2020,6,2020-06
2020-06-03,3.8886733055114746,Qantas,QAN.AX,5.276373525050548,183.83768547452308,3.2574065045743823,2020,6,2020-06
2020-06-04,4.1670989990234375,Qantas,QAN.AX,7.1599147482342085,197.00030702962587,3.4459751985402414,2020,6,2020-06
2020-06-05,4.297030925750732,Qantas,QAN.AX,3.1180427140738542,203.14286074966628,3.465907509786739,2020,6,2020-06
2020-06-09,4.575455665588379,Qantas,QAN.AX,6.479467908158076,216.30543721965512,3.5530350317084824,2020,6,2020-06
2020-06-10,4.594017505645752,Qantas,QAN.AX,0.4056828743195018,217.18295133467714,3.5297326997471568,2020,6,2020-06
2020-06-11,4.297030925750732,Qantas,QAN.AX,-6.464637531965045,203.14286074966628,3.727373315690908,2020,6,2020-06
2020-06-12,4.1670989990234375,Qantas,QAN.AX,-3.0237605679925283,197.00030702962587,3.6992824338534067,2020,6,2020-06
2020-06-15,4.0186052322387695,Qantas,QAN.AX,-3.563480656914264,189.98023919456347,3.5604585569857425,2020,6,2020-06
2020-06-16,4.19494104385376,Qantas,QAN.AX,4.387985418432194,198.31654438832348,3.5957014698888146,2020,6,2020-06
2020-06-17,4.19494104385376,Qantas,QAN.AX,0.0,198.31654438832348,3.5955451717697473,2020,6,2020-06
2020-06-18,4.037167072296143,Qantas,QAN.AX,-3.76105337138839,190.8577533095855,3.6140478051286458,2020,6,2020-06
2020-06-19,4.055728912353516,Qantas,QAN.AX,0.45977388909039796,191.73526742460754,3.5962922803424027,2020,6,2020-06
2020-06-22,3.8886733055114746,Qantas,QAN.AX,-4.119003277886724,183.83768547452308,3.680605805098982,2020,6,2020-06
2020-06-23,4.0000433921813965,Qantas,QAN.AX,2.863960994411019,189.10272507954141,3.6571955641826146,2020,6,2020-06
2020-06-24,3.8886733055114746,Qantas,QAN.AX,-2.7842219633819276,183.83768547452308,3.7126351132526594,2020,6,2020-06
2020-06-25,3.8886733055114746,Qantas,QAN.AX,0.0,183.83768547452308,3.7139042307319916,2020,6,2020-06
2020-06-26,3.536001443862915,Qantas,QAN.AX,-9.069207771933751,167.16506381572452,3.9266256215161888,2020,6,2020-06
2020-06-29,3.3596651554107666,Qantas,QAN.AX,-4.986883949332022,158.82873607940752,4.053365088675614,2020,6,2020-06
2020-06-30,3.5081591606140137,Qantas,QAN.AX,4.419904911181294,165.8488151857484,4.120587024831082,2020,6,2020-06
