airline,ticker,year,month,year_month,avg_close,avg_normalised,avg_daily_return,avg_volatility_30d,trading_days
Cathay Pacific,0293.HK,2023,7,2023-07,6.913485360145569,63.439367235326735,0.4966918123574432,1.5797780640085706,20
Cathay Pacific,0293.HK,2023,8,2023-08,7.022367664005445,64.43849055737998,-0.2316018620882101,1.271506701462401,23
Cathay Pacific,0293.HK,2023,9,2023-09,6.751862300069709,61.956285384751446,-0.2001014174977211,1.0941604711791422,19
Cathay Pacific,0293.HK,2023,10,2023-10,6.523062252998352,59.856775592875046,-0.10687125510596585,1.100083738818197,20
Cathay Pacific,0293.HK,2023,11,2023-11,6.4637579484419385,59.312588781244806,0.01767542909354688,1.0815137664052512,22
Cathay Pacific,0293.HK,2023,12,2023-12,6.631725662632992,60.8538903027136,0.18901391900892203,1.0862948679621818,19
Cathay Pacific,0293.HK,2024,1,2024-01,6.534296100789851,59.959859371661786,-0.10033376141495222,1.1053402646791726,22
Cathay Pacific,0293.HK,2024,2,2024-02,6.700004678023489,61.480430651926554,0.3315225964362745,1.0783511851321195,19
Cathay Pacific,0293.HK,2024,3,2024-03,7.123271059989929,65.3643980063279,0.2533528868522211,1.4096521999758433,20
Cathay Pacific,0293.HK,2024,4,2024-04,7.11863329410553,65.32184104442445,0.0014295377453371616,1.6821707540648938,20
Cathay Pacific,0293.HK,2024,5,2024-05,7.318702902112689,67.15771523433185,-0.14159402390344528,1.1600616277467222,21
Cathay Pacific,0293.HK,2024,6,2024-06,7.059621308979235,64.78033660770517,-0.12250656817351176,1.253667891646341,19
Cathay Pacific,0293.HK,2024,7,2024-07,6.994662674990567,64.1842646668476,0.09891244904644396,1.125091233545103,22
Cathay Pacific,0293.HK,2024,8,2024-08,6.802883018146861,62.424460538396154,-0.11168685965854559,1.0799275383549114,22
Cathay Pacific,0293.HK,2024,9,2024-09,7.046800688693398,64.66269232321929,0.3961298653584376,0.9174352700380618,19
Cathay Pacific,0293.HK,2024,10,2024-10,7.1195930526370095,65.33064795884808,-0.13415852361332686,1.2289759980818964,21
Cathay Pacific,0293.HK,2024,11,2024-11,7.707519077119374,70.72556138259719,0.8835582579379574,1.5481337321169637,21
Cathay Pacific,0293.HK,2024,12,2024-12,8.498690223693847,77.98548807642847,-0.06867771260474498,1.6742441553124578,20
Cathay Pacific,0293.HK,2025,1,2025-01,9.060114810341283,83.13721960862893,0.4890793926465263,1.5700013166096998,19
Cathay Pacific,0293.HK,2025,2,2025-02,8.963341426849365,82.2492098864503,-0.08806768096471018,1.781459181702998,20
Cathay Pacific,0293.HK,2025,3,2025-03,9.428730147225517,86.51969928523016,0.061132573398838166,1.4598799387566084,21
Cathay Pacific,0293.HK,2025,4,2025-04,8.360895759180972,76.72106164289316,-0.5046478043792639,1.9636881597955327,19
Cathay Pacific,0293.HK,2025,5,2025-05,9.338655757904053,85.69316072110686,0.8466308143101792,1.6520220670600545,20
Cathay Pacific,0293.HK,2025,6,2025-06,9.691560881478447,88.93148069538867,0.07042635564841246,1.0590147347245047,21
Cathay Pacific,0293.HK,2025,7,2025-07,10.826937545429576,99.34989823483066,0.4174734762274994,1.4579965428510797,22
Cathay Pacific,0293.HK,2025,8,2025-08,10.075985318138486,92.4590274740509,-0.39215570908706937,2.0952334852659447,21
Cathay Pacific,0293.HK,2025,9,2025-09,9.989851474761963,91.6686480580687,-0.016115237571869633,1.38862464659793,22
Cathay Pacific,0293.HK,2025,10,2025-10,10.229182386398316,93.86479093002589,0.2849485747715824,0.7495020169656834,20
Cathay Pacific,0293.HK,2025,11,2025-11,11.191333055496216,102.69365603249453,0.43892858001175206,1.267932152194366,20
Cathay Pacific,0293.HK,2025,12,2025-12,11.469613885879516,105.24721026362204,0.2000685855625351,1.3798524308265627,20
Korean Air,003490.KS,2015,1,2015-01,24040.778738839286,99.4093827123346,0.28344045166089565,,21
Korean Air,003490.KS,2015,2,2015-02,26026.754365808825,107.6214549294393,0.602147860859735,2.112577336881455,17
Korean Air,003490.KS,2015,3,2015-03,26335.330433238636,108.89742675698412,-0.1260364032672712,2.3205919810772127,22
Korean Air,003490.KS,2015,4,2015-04,28083.22185724432,116.12501324227023,-0.24140628540923068,2.289480253247472,22
Korean Air,003490.KS,2015,5,2015-05,24092.943033854168,99.62508372698916,-0.6514296441760252,2.352326124132989,18
Korean Air,003490.KS,2015,6,2015-06,21418.35174005682,88.56556388312342,0.04992811864147605,2.633468604861704,22
Korean Air,003490.KS,2015,7,2015-07,22062.957710597828,91.2310300196526,-0.5803272836437923,3.106520887612999,23
Korean Air,003490.KS,2015,8,2015-08,19383.290178571428,80.15051976968012,-0.18102992287973002,3.4972356092795462,21
Korean Air,003490.KS,2015,9,2015-09,17739.00654296875,73.35135477611104,-0.28234869730851153,3.0346703870984015,20
Korean Air,003490.KS,2015,10,2015-10,17929.04417782738,74.13716642467001,-0.06842992740210856,1.790154095967943,21
Korean Air,003490.KS,2015,11,2015-11,16283.029482886905,67.33084344582608,-0.3972724385196691,1.386283515409509,21
Korean Air,003490.KS,2015,12,2015-12,15577.213634672618,64.41227252340376,-0.09152469105140126,1.594008433837417,21
Korean Air,003490.KS,2016,1,2016-01,14011.102490234374,57.93635326060577,-0.5442275131087626,1.5792748002998647,20
Korean Air,003490.KS,2016,2,2016-02,14320.284939236111,59.21483249518628,0.22613488960792014,1.9151148824814967,18
Korean Air,003490.KS,2016,3,2016-03,16657.728915127842,68.88023748444581,0.8743626738672471,2.0230043552987698,22
Korean Air,003490.KS,2016,4,2016-04,17199.258203125,71.11947826883343,-0.27997339298599877,1.9247612398147205,20
Korean Air,003490.KS,2016,5,2016-05,15750.604833984375,65.12925063291425,-0.24952799820688432,1.8139984587756217,20
Korean Air,003490.KS,2016,6,2016-06,14900.6962890625,61.614851838663654,-0.29234996883037645,1.7255710649817992,21
Korean Air,003490.KS,2016,7,2016-07,14871.39857700893,61.49370486993323,0.45835347932434073,1.7787201024871848,21
Korean Air,003490.KS,2016,8,2016-08,16481.032359730114,68.14959162266655,0.5037850431151741,1.9128266369001672,22
Korean Air,003490.KS,2016,9,2016-09,18887.537006578947,78.10056467709255,0.5862245410575854,3.207106604716438,19
Korean Air,003490.KS,2016,10,2016-10,17924.98271484375,74.12037214639402,-0.4243347209998771,2.6974348798346375,20
Korean Air,003490.KS,2016,11,2016-11,17194.1728515625,71.09845017880379,-0.09145077928947183,1.8607865506865493,22
Korean Air,003490.KS,2016,12,2016-12,16357.60584077381,67.63921905141719,-0.6218594099023007,1.7061912453224877,21
Korean Air,003490.KS,2017,1,2017-01,15227.74658203125,62.96721517485571,0.09134872240862624,1.5644421041469925,20
Korean Air,003490.KS,2017,2,2017-02,16186.348681640626,66.93106526574161,0.4786512423907019,1.6889643825680136,20
Korean Air,003490.KS,2017,3,2017-03,17342.899458451706,71.71343941623103,0.42621636991393275,2.132850247720708,22
Korean Air,003490.KS,2017,4,2017-04,18015.7896484375,74.49586169740306,-0.13389723448176738,2.0030138197793255,20
Korean Air,003490.KS,2017,5,2017-05,19628.13980263158,81.16298073234617,0.7930825992032449,1.8691845919263004,19
Korean Air,003490.KS,2017,6,2017-06,22179.88829985119,91.7145417155149,0.4288399272041948,1.8306499027194572,21
Korean Air,003490.KS,2017,7,2017-07,21498.96456473214,88.89890047037485,-0.3733647249527638,1.9911406527119238,21
Korean Air,003490.KS,2017,8,2017-08,20493.594992897728,84.74166539826967,-0.29879012930592785,2.1142777090898472,22
Korean Air,003490.KS,2017,9,2017-09,18891.4443359375,78.1167216079394,-0.3580281240590849,1.78282769390336,20
Korean Air,003490.KS,2017,10,2017-10,18049.326904296875,74.63453931425829,0.19829343705986963,1.9311450107755987,16
Korean Air,003490.KS,2017,11,2017-11,18530.273792613636,76.62326995415835,-0.024926015898494504,2.286281014109491,22
Korean Air,003490.KS,2017,12,2017-12,19241.34646267361,79.56357800167072,0.4937310274380596,2.1319389235234416,18
Korean Air,003490.KS,2018,1,2018-01,21879.089754971592,90.47073019043562,0.6134721145929641,2.2784347350323966,22
Korean Air,003490.KS,2018,2,2018-02,21092.207899305555,87.21694875560537,-0.9022604239943216,1.9398926560547052,18
Korean Air,003490.KS,2018,3,2018-03,19374.739211309523,80.11516124879634,0.18518609322677884,1.8195119620651852,21
Korean Air,003490.KS,2018,4,2018-04,20490.798735119046,84.73010278365129,0.07511383610599678,2.314793140911411,21
Korean Air,003490.KS,2018,5,2018-05,19615.7033203125,81.11155548344377,-0.31684578041825673,2.1577178100520817,20
Korean Air,003490.KS,2018,6,2018-06,18055.95579769737,74.66194999875265,-0.6138629171618296,1.8860570900732387,19
Korean Air,003490.KS,2018,7,2018-07,16745.524058948864,69.24327318920393,0.16768003639939494,2.389525447203841,22
Korean Air,003490.KS,2018,8,2018-08,16764.427867542614,69.32144103741015,-0.17180169047341098,1.8035772596163242,22
Korean Air,003490.KS,2018,9,2018-09,16732.657513786766,69.19006961680307,0.02057665741078815,1.4960685846540827,17
Korean Air,003490.KS,2018,10,2018-10,15848.330124627977,65.53334780979019,-0.07684470587435653,1.8058671968484166,21
Korean Air,003490.KS,2018,11,2018-11,18650.69549005682,77.1212174931313,0.723923754021949,2.7351503702945514,22
Korean Air,003490.KS,2018,12,2018-12,19294.448293585527,79.78315575700026,0.2392759721890558,2.5870075195725932,19
Korean Air,003490.KS,2019,1,2019-01,20813.702681107956,86.0653208435503,0.4616335357893988,1.8469270285777184,22
Korean Air,003490.KS,2019,2,2019-02,21568.728056066175,89.18737472009495,0.07438039078696883,1.966206047448773,17
Korean Air,003490.KS,2019,3,2019-03,20129.34560546875,83.23548262644616,-0.7001260339750282,1.7332719369134737,20
Korean Air,003490.KS,2019,4,2019-04,20266.76154119318,83.8037018798073,0.21665592662719108,2.356030199185531,22
Korean Air,003490.KS,2019,5,2019-05,19303.361979166668,79.8200141296403,-0.22438770024958685,2.3349080758919962,21
Korean Air,003490.KS,2019,6,2019-06,18713.871196546053,77.38245104353888,-0.44588111737761704,1.371698900574668,19
Korean Air,003490.KS,2019,7,2019-07,16827.052479619564,69.58039579494101,-0.5347495598510916,1.0707823001141368,23
Korean Air,003490.KS,2019,8,2019-08,13926.984142485118,57.588521224240594,-0.6522470879747317,1.5071096420021395,21
Korean Air,003490.KS,2019,9,2019-09,13891.65095600329,57.44241737729058,0.1746489851736363,1.6196912934524754,19
Korean Air,003490.KS,2019,10,2019-10,14545.58142671131,60.14644061780435,0.42066462238101043,1.8060967591296189,21
Korean Air,003490.KS,2019,11,2019-11,15487.730050223214,64.04225506308617,-0.006683221491904632,2.0813994423221422,21
Korean Air,003490.KS,2019,12,2019-12,16104.973095703124,66.59457463647458,0.7257989725047403,2.08271568500601,20
Korean Air,003490.KS,2020,1,2020-01,15741.29833984375,65.09076798441997,-0.9017742696952318,2.117680399516411,20
Korean Air,003490.KS,2020,2,2020-02,14783.4701171875,61.13011789928436,-0.2576340814114586,2.6098985897256055,20
Korean Air,003490.KS,2020,3,2020-03,11952.436723188921,49.42370500839345,-0.4586961664570943,4.5017391273381655,22
Korean Air,003490.KS,2020,4,2020-04,11682.503662109375,48.30752323794951,0.32283567307290645,6.998745036030181,20
Korean Air,003490.KS,2020,5,2020-05,11599.481393914473,47.96422352531169,0.2829822212033001,3.4082733775963687,19
Korean Air,003490.KS,2020,6,2020-06,13462.80126953125,55.669110319658145,-0.01893724028727206,3.098830664939376,22
Korean Air,003490.KS,2020,7,2020-07,12506.13429857337,51.71326204713278,0.046147941679712715,2.5978338734585447,23
Korean Air,003490.KS,2020,8,2020-08,12858.501806640625,53.1703128708758,0.10994887622614855,2.8460269169812493,20
Korean Air,003490.KS,2020,9,2020-09,13119.480515252977,54.249468109815815,0.3260309787385018,2.349781756807514,21
Korean Air,003490.KS,2020,10,2020-10,14426.231599506578,59.652925296269515,0.3158279792125293,1.7189268381520775,19
Korean Air,003490.KS,2020,11,2020-11,16657.97921316964,68.88127247478867,1.2849634474515028,3.2733722258922393,21
Korean Air,003490.KS,2020,12,2020-12,18941.96456473214,78.32562435661981,0.32826433970419205,3.9407419322639097,21
Korean Air,003490.KS,2021,1,2021-01,22696.626171875,93.8512692084136,1.4554708763201374,2.456203664627078,20
Korean Air,003490.KS,2021,2,2021-02,25931.605143229168,107.22800987572641,-0.08766445768072509,3.182670987237827,18
Korean Air,003490.KS,2021,3,2021-03,24466.850941051136,101.17120478444316,-0.1384484435401547,2.116474963871003,22
Korean Air,003490.KS,2021,4,2021-04,23580.648082386364,97.50672785152892,-0.04503615459490538,1.6289394195220444,22
Korean Air,003490.KS,2021,5,2021-05,26187.23509457237,108.28504783368396,0.9383355551111168,1.915605368790431,19
Korean Air,003490.KS,2021,6,2021-06,28933.961647727272,119.64284926328486,-0.0447556651702753,2.332469798535215,22
Korean Air,003490.KS,2021,7,2021-07,27065.313565340908,111.91593016492352,-0.2293093212230015,1.6004203838990336,22
Korean Air,003490.KS,2021,8,2021-08,26358.699311755954,108.99405781096627,0.2429968370436176,1.632092118652173,21
Korean Air,003490.KS,2021,9,2021-09,28425.222450657893,117.53919654505857,0.40520512739507025,2.063640535170398,19
Korean Air,003490.KS,2021,10,2021-10,27587.13826069079,114.07369183364094,-0.5179354739728221,1.9868607861586833,19
Korean Air,003490.KS,2021,11,2021-11,26088.885387073864,107.8783686733051,-0.6197053087422643,1.533599614322242,22
Korean Air,003490.KS,2021,12,2021-12,25597.664151278408,105.84715328065539,0.47676608280780425,1.6287953231864278,22
Korean Air,003490.KS,2022,1,2022-01,24589.999794407893,101.68042919963023,-0.4979225328401045,1.4536414495071153,19
Korean Air,003490.KS,2022,2,2022-02,26125.198350694445,108.02852392980458,0.48040074920820963,2.107387429039834,18
Korean Air,003490.KS,2022,3,2022-03,25640.34142485119,106.02362516069735,0.2326602860047785,2.271132093660899,21
Korean Air,003490.KS,2022,4,2022-04,27503.451264880954,113.72764345122869,0.004180568627168842,1.9285325718503634,21
Korean Air,003490.KS,2022,5,2022-05,25753.4515625,106.49133916798155,-0.17148353370844194,1.5802067101946675,20
Korean Air,003490.KS,2022,6,2022-06,23583.2537109375,97.51750220824424,-0.6879579519870815,1.8156641685304014,20
Korean Air,003490.KS,2022,7,2022-07,22096.86160714286,91.37122370737367,0.036601742003672895,2.0682149752511054,21
Korean Air,003490.KS,2022,8,2022-08,22896.94646661932,94.67959998178884,0.28944042315519514,1.891450208609584,22
Korean Air,003490.KS,2022,9,2022-09,21911.4955078125,90.60472900641568,-0.935775726622748,2.0954438944176883,20
Korean Air,003490.KS,2022,10,2022-10,19484.881784539473,80.5706042830708,0.2794999049881061,2.873371385133106,19
Korean Air,003490.KS,2022,11,2022-11,21878.41388494318,90.46793544642804,0.4740779930414405,2.9859200218602835,22
Korean Air,003490.KS,2022,12,2022-12,22076.327473958332,91.28631441526707,-0.32188645916127123,2.2617293691320635,21
Korean Air,003490.KS,2023,1,2023-01,21772.43759765625,90.02972013669188,0.28300458807802686,1.8595223422186398,20
Korean Air,003490.KS,2023,2,2023-02,21362.7529296875,88.33566103852776,-0.3154900033146363,1.3005738279804768,20
Korean Air,003490.KS,2023,3,2023-03,20924.929066051136,86.52524547363987,0.0996890750447419,1.2244570525517586,22
Korean Air,003490.KS,2023,4,2023-04,20971.276953125,86.71689545694888,-0.07296694932153958,1.1595200020802823,20
Korean Air,003490.KS,2023,5,2023-05,20506.9689453125,84.79696711575642,-0.16453161727951082,0.7824474240205385,20
Korean Air,003490.KS,2023,6,2023-06,21199.530133928572,87.66072960027269,0.4764145610441922,1.1800245072588977,21
Korean Air,003490.KS,2023,7,2023-07,23039.857235863095,95.27054054606086,0.06411507649736087,1.6660232802026722,21
Korean Air,003490.KS,2023,8,2023-08,21694.638583096592,89.70801874352905,-0.3340353414359388,1.7585041746743235,22
Korean Air,003490.KS,2023,9,2023-09,20515.354132401317,84.83164013036554,-0.24345852059896209,1.2859616744424016,19
Korean Air,003490.KS,2023,10,2023-10,18336.601254111843,75.82242786372763,-0.2967711874052876,1.2126911222172014,19
Korean Air,003490.KS,2023,11,2023-11,19737.259055397728,81.61419230404077,0.42939199174061354,1.7201513808690445,22
Korean Air,003490.KS,2023,12,2023-12,21161.141550164473,87.50199158863647,0.5037084365791837,1.5485192061496378,19
Korean Air,003490.KS,2024,1,2024-01,21424.786576704544,88.59217213678916,-0.25970246530721347,1.5716848235153529,22
Korean Air,003490.KS,2024,2,2024-02,21708.855571546053,89.76680644176223,0.12489471238275508,1.5877487329748778,19
Korean Air,003490.KS,2024,3,2024-03,20670.4021484375,85.47276859514479,-0.2867791192660296,1.204858275387093,20
Korean Air,003490.KS,2024,4,2024-04,19604.649274553572,81.06584665357155,-0.1592818126912984,1.0579564523752618,21
Korean Air,003490.KS,2024,5,2024-05,20083.0408203125,83.04401087093379,-0.018793673263839406,1.1320676146731112,20
Korean Air,003490.KS,2024,6,2024-06,20714.670435855263,85.65581936790625,0.5901646398471729,1.2107066150221955,19
Korean Air,003490.KS,2024,7,2024-07,20675.100458559784,85.49219625654132,-0.3852291161781603,1.6316544299499336,23
Korean Air,003490.KS,2024,8,2024-08,20041.86951264881,82.87376620769854,0.18953521990556566,1.4730807854702233,21
Korean Air,003490.KS,2024,9,2024-09,20957.03396267361,86.65800023961289,0.13332697398605073,1.4705923696913148,18
Korean Air,003490.KS,2024,10,2024-10,21426.92236328125,88.60100368203577,0.30155874551425155,1.4140968018710398,20
Korean Air,003490.KS,2024,11,2024-11,22861.202101934523,94.53179589992607,0.40525451671650864,1.4731172535306922,21
Korean Air,003490.KS,2024,12,2024-12,22786.9443359375,94.22473768190606,-0.5097507513584365,1.8050044475903473,20
Korean Air,003490.KS,2025,1,2025-01,22878.832139756945,94.60469666558598,0.5303186562254623,2.0062003228904626,18
Korean Air,003490.KS,2025,2,2025-02,23193.92841796875,95.90762977155,-0.2319125568906144,1.8261759391746502,20
Korean Air,003490.KS,2025,3,2025-03,22216.2951171875,91.86508506010617,-0.5019609468348785,1.5838902908587764,20
Korean Air,003490.KS,2025,4,2025-04,20183.3994140625,83.45899683968894,-0.052775113451541934,1.8370774417206968,22
Korean Air,003490.KS,2025,5,2025-05,21751.290090460527,89.94227452359137,0.39927602022844044,2.3054826660435155,19
Korean Air,003490.KS,2025,6,2025-06,21802.361533717107,90.15345656155765,0.1235275602511354,1.9123917720723087,19
Korean Air,003490.KS,2025,7,2025-07,23841.21866508152,98.58419547685469,0.16646549219585718,2.3647783422431243,23
Korean Air,003490.KS,2025,8,2025-08,23584.496484375,97.52264111583185,0.029094644477239952,1.9288670355288264,20
